GBPCOP,20210311,4979.1,4979.1,4954.1,4954.1,0
GBPCRC,20210311,851.42,854.75,847.95,854.7,0
GBPCZK,20210311,30.609,30.609,30.486,30.548,0
GBPDJF,20210311,246.75,248.23,246.54,248.23,0
GBPDKK,20210311,8.686,8.698,8.665,8.68,0
GBPDOP,20210311,80.176,80.383,79.891,80.378,0
GBPDZD,20210311,185.23,185.78,185.23,185.56,0
GBPEGP,20210311,21.8865,21.9544,21.8667,21.9368,0
GBPETB,20210311,56.245,56.629,56.225,56.629,0
GBPEUR,20210311,1.1681,1.1698,1.165,1.1675,0
GBPFJD,20210311,2.8365,2.8533,2.8299,2.8374,0
GBPGTQ,20210311,10.759,10.82,10.714,10.818,0
GBPHKD,20210311,10.816,10.858,10.802,10.854,0
GBPHNL,20210311,33.812,33.944,33.38,33.942,0
GBPHRK,20210311,8.838,8.8383,8.8263,8.8383,0
GBPHTG,20210311,107.171,107.701,106.736,107.695,0
GBPHUF,20210311,428.2,428.4,425.2,425.8,0
GBPIDR,20210311,20035,20055,2011,2011,0
GBPILS,20210311,4.6277,4.63,4.6043,4.6261,0
GBPINR,20210311,101.2961,101.6848,101.2435,101.6157,0
GBPIQD,20210311,2021.3,2033.7,2018.9,2033.7,0
GBPISK,20210311,177.74,179.14,177.3,178.78,0
GBPJMD,20210311,206.01,206.12,205.87,206.12,0
GBPJOD,20210311,0.9843,0.9881,0.9843,0.9881,0
GBPJPY,20210311,150.986,151.872,150.986,151.815,0
GBPKES,20210311,151.7,152.6,151.3,152.6,0
GBPKRW,20210311,1583.7,1587.4,1576.4,1579.9,0
GBPKWD,20210311,0.4202,0.4218,0.4202,0.4217,0
GBPKZT,20210311,582.61,585.15,582.61,585.15,0
GBPLBP,20210311,2094.8,2108.5,2092.9,2107.9,0
GBPLKR,20210311,272.28,273.94,272,273.94,0
GBPMAD,20210311,12.513,12.532,12.497,12.532,0
GBPMUR,20210311,54.607,55.675,54.389,54.881,0
GBPMVR,20210311,21.3566,21.5507,21.3566,21.5507,0
GBPMWK,20210311,1084.5,1091.1,1084.2,1091.1,0
GBPMXN,20210311,29.122,29.131,28.783,28.839,0
GBPMYR,20210311,5.7093,5.7435,5.7093,5.7424,0
GBPNGN,20210311,530.09,575.19,529.74,533.05,0
GBPNIO,20210311,48.895,49.189,48.394,49.175,0
GBPNOK,20210311,11.7403,11.8191,11.6927,11.7636,0
GBPNZD,20210311,1.9357,1.9412,1.9265,1.935,0
GBPOMR,20210311,0.5342,0.537,0.5342,0.5364,0
GBPPEN,20210311,5.1442,5.1665,5.1271,5.1661,0
GBPPGK,20210311,4.9266,4.9266,4.9168,4.9168,0
GBPPHP,20210311,67.403,67.577,67.403,67.57,0
GBPPKR,20210311,218,219.1,218,219.1,0
GBPPLN,20210311,5.3446,5.3592,5.3177,5.3447,0
GBPQAR,20210311,5.058,5.0805,5.058,5.0805,0
GBPRON,20210311,5.7063,5.708,5.6919,5.6995,0
GBPRSD,20210311,137.07,137.07,136.97,137.05,0
GBPRUB,20210311,102.425,103.066,102.261,102.564,0
GBPSAR,20210311,5.215,5.2373,5.215,5.2373,0
GBPSCR,20210311,28.376,29.539,28.369,28.512,0
GBPSEK,20210311,11.8129,11.8586,11.7651,11.8213,0
GBPSGD,20210311,1.8724,1.8746,1.8677,1.8739,0
GBPSZL,20210311,21.219,21.219,20.825,20.825,0
GBPTHB,20210311,42.7,42.7,42.6,42.7,0
GBPTND,20210311,3.8232,3.8443,3.8219,3.8443,0
GBPTRY,20210311,10.4364,10.5279,10.3633,10.4413,0
GBPTTD,20210311,9.414,9.471,9.402,9.471,0
GBPTWD,20210311,39.374,39.413,39.174,39.174,0
GBPUAH,20210311,38.464,38.708,38.44,38.708,0
GBPUSD,20210311,1.3934,1.3994,1.3918,1.399,0
GBPVND,20210311,31944,32139,31913,32139,0
GBPXAF,20210311,765.23,765.23,765.17,765.17,0
GBPXCD,20210311,3.7453,3.77,3.7429,3.7611,0
GBPXPF,20210311,139.72,140.55,139.55,139.84,0
GBPZAR,20210311,21.018,21.0309,20.6762,20.7208,0
GHSEUR,20210311,0.1465,0.1465,0.1456,0.1456,0
GHSUSD,20210311,0.1742,0.1742,0.1741,0.1741,0
GTQGBP,20210311,0.0929,0.0933,0.0924,0.0924,0
HKDARS,20210311,11.6874,11.7011,11.6874,11.6996,0
HKDAUD,20210311,0.1666,0.1668,0.1654,0.1655,0
HKDBRL,20210311,0.7303,0.731,0.7126,0.7131,0
HKDCAD,20210311,0.1626,0.1627,0.1614,0.1615,0
HKDCHF,20210311,0.1198,0.12,0.119,0.1192,0
HKDCNY,20210311,0.8372,0.8372,0.8353,0.8358,0
HKDDKK,20210311,0.8035,0.804,0.7992,0.7999,0
HKDEUR,20210311,0.1081,0.1081,0.1075,0.1076,0
HKDGBP,20210311,0.0925,0.0926,0.0921,0.0921,0
HKDIDR,20210311,1853,1854.2,185.2,185.3,0
HKDINR,20210311,9.3623,9.3704,9.3465,9.3617,0
HKDJPY,20210311,13.973,14.022,13.966,13.994,0
HKDKRW,20210311,146.46,146.91,145.48,145.53,0
HKDMXN,20210311,2.6936,2.696,2.6525,2.6572,0
HKDMYR,20210311,0.5296,0.5305,0.5295,0.5303,0
